timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-08-05T01:42:25,College Baseball XGBoost,9483e640-2653-4e84-bac1-095d105fd645,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,114.00405324995518,0.0005674680304611,4.977612762740864e-06,42.5,0.0,6.0,0.0013458791374015,0.0,0.0001900058405566,0.0015358849779582,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,39.6929203539823,0,73.0,9.448534535095757,N,1.0,0.0
2026-08-05T02:01:34,College Baseball XGBoost,15c44582-f4ba-49f2-a789-264fe68c722e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,114.57465179194696,0.0005703080666246,4.977611170577595e-06,42.5,0.0,6.0,0.0013526150396226,0.0,0.0001909566601352,0.0015435716997578,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,37.8575221238938,0,72.16637168141592,9.277908325195312,N,1.0,0.0
2026-08-05T02:06:58,College Baseball XGBoost,fea1dbde-7704-49f4-93e1-7accdf8e5c31,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,129.26626212499104,0.0006434373157247,4.97761214061128e-06,42.5,0.0,6.0,0.0015260576311475,0.0,0.0002154426022248,0.0017415002333723,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,36.6484375,0,71.19375,8.56510591506958,N,1.0,0.0
2026-08-06T10:23:06,College Baseball XGBoost,55e83356-7c61-4dfc-a021-af4862a978a9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,68.44520808302332,0.000340693526935,4.977609630783599e-06,42.5,0.0,6.0,0.0008080320262157,0.0,0.0001140746688202,0.000922106695036,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,29.422388059701493,0,72.14626865671642,7.924644584086404,N,1.0,0.0
2026-08-06T10:34:54,College Baseball XGBoost,c36425ea-f7fc-4bd5-86c5-ba037196ea96,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,66.84297279198654,0.0003327179274536,4.977605177571119e-06,42.5,0.0,6.0,0.0007891161975451,0.0,0.0001114040771532,0.0009005202746983,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,29.64393939393939,0,73.14090909090909,7.962105028557055,N,1.0,0.0
2026-08-06T10:53:25,College Baseball XGBoost,733fdd17-7a7c-41ac-84fb-e23828b0c8c1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,64.94520745798945,0.0003232717986918,4.977608223069535e-06,42.5,0.0,6.0,0.0007667125414314,0.0,0.0001082412405548,0.0008749537819863,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,30.0078125,0,75.14375,8.289853572845459,N,1.0,0.0
2026-08-06T11:08:31,College Baseball XGBoost,c30ce1c6-6574-4b2c-864a-11e660ca3bca,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.9296137499623,0.0003281718681165,4.977609445145295e-06,42.5,0.0,6.0,0.0007783340975697,0.0,0.0001098820051403,0.00088821610271,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,32.752307692307696,0,75.67076923076924,8.519125366210938,N,1.0,0.0
2026-08-06T11:16:25,College Baseball XGBoost,d52bc987-c895-4995-b89c-c97aa85002d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.55697499995586,0.0003263166760011,4.977604229013699e-06,42.5,0.0,6.0,0.0007739341645601,0.0,0.00010926075361,0.0008831949181702,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,27.004615384615384,0,74.91230769230769,8.259572190504807,N,1.0,0.0
2026-08-06T11:18:11,College Baseball XGBoost,bb2f2787-1516-46ee-8df2-b987b203e2ab,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,65.23957479197998,0.0003247369174308,4.97760628370589e-06,42.5,0.0,6.0,0.0007701873906247,0.0,0.0001087318197934,0.0008789192104182,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,27.5515625,0,74.7328125,8.119562149047852,N,1.0,0.0
2026-08-06T13:26:03,College Baseball XGBoost,bf242578-8d34-418a-9257-5a925f609cfb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.42362570902333,0.0002758773415405,4.97761266989168e-06,42.5,0.0,6.0,0.0006543056889252,0.0,9.237225923493192e-05,0.0007466779481601,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,32.07272727272727,0,75.36,9.169241055575284,N,1.0,0.0
2026-08-07T01:24:59,College Baseball XGBoost,15c44582-f4ba-49f2-a789-264fe68c722e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,78925.54310212494,0.3928615456648407,4.9776223288891585e-06,42.5,0.0,6.0,0.9317598799373648,0.0,0.1315425688608984,1.0633024487982634,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,37.8575221238938,0,72.16637168141592,9.277908325195312,N,1.0,0.0
2026-08-07T01:26:05,College Baseball XGBoost,06d62ee6-063c-48ec-849b-ed6a43932bda,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,77.63929612503853,0.0003864576166308,4.977603300375993e-06,42.5,0.0,6.0,0.0009165721569083,0.0,0.000129397688333,0.0010459698452413,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,25.83116883116883,0,77.26493506493506,7.450785451121145,N,1.0,0.0
2026-08-07T01:28:32,College Baseball XGBoost,c0d6ec05-5719-4260-8b77-4b27b434f542,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,73.69955279200803,0.0003668476282693,4.9776099633154506e-06,42.5,0.0,6.0,0.0008700624393229,0.0,0.0001228318405551,0.000992894279878,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,31.0041095890411,0,79.51369863013699,7.536681710857234,N,1.0,0.0
2026-08-07T01:46:56,College Baseball XGBoost,455af86b-97c6-456b-beb2-7553229e549d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,71.04019637499005,0.0003536104582892,4.977610934838394e-06,42.5,0.0,6.0,0.0008386674591131,0.0,0.0001183996561813,0.0009570671152945,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,35.10579710144928,0,76.69275362318841,7.551717785821444,N,1.0,0.0
2026-08-07T02:16:21,College Baseball XGBoost,f8ebfc6e-572f-4d36-8ca0-06d5c1520b06,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,72.97542083403096,0.0003632426982268,4.977603336511468e-06,42.5,0.0,6.0,0.000861512768924,0.0,0.0001216245597218,0.0009831373286459,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.1,3.2.7,10,Apple M5,0,,,,24.0,machine,27.522222222222226,0,76.67916666666666,7.814326392279731,N,1.0,0.0
2026-08-07T11:22:55,College Baseball XGBoost,177ce267-c442-4eda-9552-3e92e4be85e8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,70.23484708403703,0.0003496016550922,4.97760968531646e-06,42.5,0.0,6.0,0.0008291597585424,0.0,0.0001170572995165,0.0009462170580589,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,49.08985507246376,0,75.81159420289855,8.304024516672328,N,1.0,0.0
2026-08-07T11:23:04,College Baseball XGBoost,584b16fb-b6a1-4b23-9f89-05f424612211,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,69.7014233750524,0.0003469467325474,4.977613307558709e-06,42.5,0.0,6.0,0.0008228628955628,0.0,0.0001161684613899,0.0009390313569528,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,52.975,0,75.6470588235294,8.225231395048255,N,1.0,0.0
2026-08-07T11:25:25,College Baseball XGBoost,32b8beef-baa4-4979-ab40-3320e576e9d9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,58.2596026660176,0.0002899938120376,4.977613968637249e-06,42.5,0.0,6.0,0.0006877860772214,0.0,9.709891312328788e-05,0.0007848849903446,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,31.0719298245614,0,75.6298245614035,8.26786027874863,N,1.0,0.0
2026-08-07T11:31:44,College Baseball XGBoost,2937a639-bb50-4d28-a376-8230bc11f171,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,62.19506045803428,0.0003095827518205,4.977609950704576e-06,42.5,0.0,6.0,0.000734245830752,0.0,0.0001036577557632,0.0008379035865153,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,31.263934426229508,0,77.74098360655738,8.612789716876922,N,1.0,0.0
2026-08-07T11:50:24,College Baseball XGBoost,d75c7d74-ea58-4593-bc85-7d220e84b965,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,59.38188279198948,0.0002955801240075,4.977614553633362e-06,42.5,0.0,6.0,0.000701035264809,0.0,9.89694013169113e-05,0.0008000046661259,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,31.932758620689658,0,81.48793103448276,8.442065008755389,N,1.0,0.0
2026-08-07T11:52:13,College Baseball XGBoost,a87d40cf-559b-40a4-bd8b-11fc9fe5cd46,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,56.2439497919986,0.0002799606532218448,4.977613667909088e-06,42.5,0.0,6.0,0.0006639901742689189,0.0,9.373949264001567e-05,0.0007577296669089346,0.0,United States,USA,,,,macOS-26.5.2-arm64-arm-64bit,3.12.7,3.2.5,10,Apple M5,0,,,,24.0,machine,29.26909090909091,0,77.76181818181817,8.655564464222302,N,1.0,0.0
